created_at,tweet_id,Location,tweet_text,screen_name,name,account_creation_date,urls,Likes,Retweet
2021-03-09 11:35:59,1369250610915196932,,RT @BLACKPINKFML: [INFO] @BLACKPINK on the homepage of Adidas US website! https://t.co/Smf1RhKFGW,CatalinaLaime,Catalina parpadea 💕,Thu Nov 03 18:32:10 +0000 2016,[],0,128
2021-03-09 11:35:58,1369250606641262594,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,BlackpinkAreah1,JenChuLiChaeng4Eva,Tue Aug 21 07:52:14 +0000 2018,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,877
2021-03-09 11:35:58,1369250604472733696,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,Kenhy55,€;)💙💜 R,Sat May 16 18:37:32 +0000 2015,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,877
2021-03-09 11:35:56,1369250599108239362,LS BP,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,97LSll,🌻LS1coming,Wed Aug 12 09:31:22 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,877
2021-03-09 11:35:56,1369250597577383949,Chile,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,ChileBlink,𝘾𝙃𝙄𝙇𝙀 𝘽𝙇𝙄𝙉𝙆 🇨🇱,Sat Apr 20 14:05:54 +0000 2019,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,877
2021-03-09 11:35:55,1369250593802395649,OVER THE RAINBOW 🌈,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,liswagon,หนูลาลิซ🍦,Fri Oct 14 06:04:27 +0000 2016,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,877
2021-03-09 11:35:54,1369250588886790161,"El Paso, TX","RT @sneakerfiles: First Look at the adidas Yeezy Boost 350 V2 ‘Mono Mist’
https://t.co/rleKoGUDz0 https://t.co/R00wsc7MyH",OGKicks45,OGKicks45,Tue Aug 11 01:19:08 +0000 2009,"[{'url': 'https://t.co/rleKoGUDz0', 'expanded_url': 'https://www.sneakerfiles.com/adidas-yeezy-boost-350-v2-mono-pack-release-date-info/', 'display_url': 'sneakerfiles.com/adidas-yeezy-b…', 'indices': [74, 97]}]",0,5
2021-03-09 11:35:54,1369250588362481670,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,sooyaagood,🐢,Wed Oct 28 05:04:14 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,877
2021-03-09 11:35:46,1369250553314869249,Bangkok,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,pp_prickly,Prickly_frock 💙,Tue Dec 08 06:51:24 +0000 2009,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,877
2021-03-09 11:35:45,1369250550231932932,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,eignt_xoxo,ถั่วหวาน🌸🍃,Sat Jan 16 09:29:46 +0000 2016,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,877
2021-03-09 11:35:44,1369250548986220545,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,m12346362,lalice🐥,Mon Apr 06 17:35:22 +0000 2020,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,877
2021-03-09 11:35:44,1369250548378112001,"El Paso, TX","RT @sneakerfiles: Check Out Bad Bunny’s adidas Forum Low
https://t.co/eLy7aOj3WW https://t.co/DiTmKt4dFO",OGKicks45,OGKicks45,Tue Aug 11 01:19:08 +0000 2009,"[{'url': 'https://t.co/eLy7aOj3WW', 'expanded_url': 'https://www.sneakerfiles.com/bad-bunny-adidas-forum-low-release-date-info/', 'display_url': 'sneakerfiles.com/bad-bunny-adid…', 'indices': [57, 80]}]",0,4
2021-03-09 11:35:44,1369250546771722241,unknown,RT @Dremodrizzy: Wanna walk into the bank and cash my Cheques in Adidas https://t.co/MLIbP6phO8,samadade17,Abdulsamad,Wed Apr 29 21:47:53 +0000 2020,[],0,34
2021-03-09 11:35:41,1369250536147415042,,RT @billboard: BLACKPINK stars in the new Adidas campaign   https://t.co/iqfyCwkffL,NmiOTOOeR7zozoA,👑지_수👑,Fri Nov 08 11:11:44 +0000 2019,"[{'url': 'https://t.co/iqfyCwkffL', 'expanded_url': 'http://blbrd.cm/0NIjoSz', 'display_url': 'blbrd.cm/0NIjoSz', 'indices': [60, 83]}]",0,877
